GENEID	GSM461177_untreat_paired
FBGN0053435	0
FBGN0034490	11
FBGN0033924	198
FBGN0034627	65
FBGN0265174	304
FBGN0033667	0
FBTI0062331	1
FBTI0061445	0
FBGN0011236	1587
FBTI0063176	1
FBGN0024188	277
FBGN0033602	2
FBGN0265099	1
FBGN0010590	647
FBGN0033769	45
FBTR0304457_DF_NRG	0
FBGN0050440	117
FBGN0033902	4228
FBGN0053448	0
FBGN0050401	0
FBTI0060552	0
FBGN0004896	4
FBGN0001325	0
FBGN0003382	1
FBGN0285892	409
FBGN0034837	0
FBTI0059827	0
FBGN0034683	5
FBTI0063156	1
FBGN0265855	0
FBTI0060512	0
FBGN0263240	199
FBGN0065047	0
FBGN0263046	0
FBGN0260223	0
FBGN0287464	0
FBGN0034920	1
FBGN0014184	3673
FBTI0063757	0
FBGN0034398	3452
FBTI0061805	1
FBGN0043534	0
FBGN0033165	0
FBTI0018915	5
FBGN0034179	511
FBGN0033615	159
FBTR0472808_DF_NRG	0
FBGN0262169	35
FBTI0060260	0
FBGN0034403	26
FBGN0053454	0
FBTI0019029	0
FBGN0053554	1601
FBTI0060870	0
FBGN0011286	13
FBGN0034172	169
FBGN0033960	13
FBGN0034565	2
FBTI0061346	0
FBGN0050290	0
FBGN0062961	0
FBGN0028473	17048
FBGN0034553	0
FBTI0062325	0
FBTI0060347	2
FBGN0034975	1435
FBGN0286007	0
FBGN0261269	110
FBGN0033737	440
FBTR0445449_DF_NRG	0
FBGN0033821	6
FBGN0264880	3
FBGN0265529	16
FBGN0034973	0
FBGN0001263	27
FBTR0309653_DF_NRG	0
FBGN0034387	2
FBGN0016984	1701
FBGN0033323	1
FBGN0050203	2
FBGN0034075	90
FBGN0034426	0
FBGN0265842	0
FBTI0061237	0
FBGN0278599	0
FBGN0262824	0
FBGN0265657	0
FBGN0033629	0
FBGN0086604	0
FBGN0053998	0
FBTI0060981	5
FBGN0028737	5190
FBGN0017556	0
FBTI0059807	0
FBGN0050274	0
FBGN0263116	0
FBGN0265365	1
FBGN0033668	0
FBGN0058461	0
FBGN0085243	1
FBTI0061311	12
FBGN0033708	0
FBTI0063033	0
FBGN0265053	3
FBGN0034869	0
FBGN0053436	0
FBGN0050269	0
FBTI0018995	0
FBGN0034925	186
FBGN0035086	41
FBGN0011893	0
FBGN0262220	0
FBGN0266048	0
FBGN0034722	585
FBTI0018959	0
FBGN0034328	0
FBTI0063032	0
FBGN0266640	0
FBTI0063086	6
FBGN0033770	1
FBTI0059734	0
FBTI0019931	0
FBGN0265348	18
FBTI0062278	0
FBTI0062618	0
FBTI0063188	0
FBTI0063118	2
FBGN0034645	565
FBGN0033149	1
FBTI0062409	0
FBGN0263076	1
FBGN0263572	0
FBTI0063110	0
FBGN0262567	0
FBGN0259709	0
FBTI0060422	0
FBGN0085241	0
FBGN0265527	0
FBTI0019992	0
FBGN0050085	1740
FBGN0010411	14577
FBGN0034601	1
FBGN0033043	0
FBTI0063060	0
FBTI0064271	1
FBGN0085259	1
FBGN0033122	441
FBGN0033739	439
RR44380_TRANSPOSABLE_ELEMENT	1
FBTI0063864	0
FBGN0001123	551
FBGN0033600	0
FBGN0260012	1252
FBTI0018939	0
FBTI0061291	0
FBTI0019888	0
FBGN0266816	0
FBGN0050298	0
FBTI0062497	0
FBTI0062529	0
FBGN0063491	544
FBGN0034200	55
FBTI0019919	0
FBTI0060345	13
FBGN0033145	0
FBGN0265648	0
FBGN0035014	0
FBGN0034070	3
FBGN0034978	0
FBGN0266632	0
FBGN0033312	0
FBGN0003256	299
FBGN0033911	1
FBGN0034819	0
FBGN0033652	5
FBGN0050463	9
FBGN0033313	2227
FBGN0035050	0
FBTI0063212	7
FBGN0033781	129
FBGN0000426	354
FBGN0266488	0
FBGN0041240	0
FBGN0050287	10
FBGN0266628	2
FBGN0034694	296
FBGN0013725	0
FBGN0085256	0
FBGN0259246	242
FBGN0085233	0
FBGN0052843	0
FBGN0053446	0
FBTI0063857	0
FBGN0034703	107
FBGN0050506	0
FBTR0309728_DF_NRG	0
FBGN0034807	0
FBTI0018917	2
FBGN0050412	0
FBGN0034497	13
FBGN0010611	1468
FBGN0267949	0
FBGN0004168	0
FBGN0033935	207
FBTI0019010	0
FBGN0033229	252
FBGN0035064	180
FBGN0003892	620
FBTI0018877	0
FBTI0062402	0
FBTI0063083	7
FBGN0034008	53
FBGN0033038	381
FBGN0035021	187
FBGN0263466	1
FBGN0267791	1510
FBGN0033933	0
FBGN0266489	0
FBGN0010339	400
FBGN0264980	0
FBGN0086895	447
FBGN0033286	9
FBGN0265191	315
RR48356_TRANSPOSABLE_ELEMENT	12
FBGN0034939	314
FBGN0034335	0
FBTI0062342	1
FBGN0011850	0
FBGN0067102	640
FBTI0018981	0
FBGN0065073	0
FBGN0265840	0
FBTI0059703	0
FBGN0085257	30
FBTI0019026	1
FBGN0065076	0
FBGN0042180	186
FBTI0060072	7
FBGN0044011	0
FBGN0004240	0
FBGN0067903	0
FBTI0060148	7
FBGN0027596	534
FBGN0053382	0
FBGN0034262	4
FBTI0059862	0
FBTI0019996	9
FBGN0263459	0
FBGN0043575	9
FBGN0263250	0
FBTI0063243	0
FBGN0033031	0
FBGN0283625	0
FBGN0265339	0
FBTI0061127	0
FBTI0061523	0
FBGN0086658	0
FBGN0053506	103
FBGN0033918	1082
FBGN0034286	0
FBGN0053144	957
FBTI0018996	1
FBTI0061906	4
FBGN0035027	277
FBGN0033693	0
FBTI0018896	1
FBGN0263518	0
FBGN0265592	0
FBTI0018988	0
FBGN0050356	8
FBTI0061290	0
FBGN0263517	0
FBGN0066292	7
FBGN0050208	0
FBGN0033635	1349
FBGN0034104	0
FBGN0046253	0
FBGN0034737	0
FBGN0267587	2
FBGN0050382	0
FBGN0033598	1
FBGN0040273	1039
FBGN0028407	0
FBTI0061768	0
FBTI0063816	0
FBTI0061931	0
FBTI0061297	0
FBGN0034670	0
FBGN0082939	0
FBGN0261850	388
FBTI0061687	0
FBTI0060793	0
FBGN0262867	12
FBGN0033523	49
FBTI0019908	0
FBGN0262360	0
FBTI0061694	8
FBTI0019939	1
FBTR0304172_DF_NRG	0
FBTI0019976	0
FBTI0059846	0
FBGN0034324	4
FBGN0261612	1
FBGN0024249	0
FBGN0259202	0
FBGN0034491	866
FBTI0063797	0
FBGN0023175	713
FBTI0061762	2
FBTI0018903	2
FBGN0000578	4619
FBGN0085228	0
FBTR0472755_DF_NRG	0
FBGN0063382	0
FBTI0061325	1
FBTI0063713	0
FBGN0034750	410
FBTI0063094	0
FBGN0028687	1642
FBTI0060311	1
FBGN0265540	1
FBGN0041237	1
FBGN0261403	1063
FBGN0262837	0
FBTI0060891	0
FBTI0060279	0
FBGN0261545	1402
FBGN0034206	1
FBTI0019902	0
FBTI0061068	0
FBGN0033526	373
FBGN0034030	7
FBGN0033170	23
FBGN0050115	700
FBTI0060289	0
FBTI0060328	6
FBTI0064010	0
FBGN0034331	0
FBGN0033649	499
FBGN0003660	1697
FBGN0034296	1
FBGN0262845	0
FBTI0019277	2
FBGN0261385	3071
FBTI0061600	0
FBGN0266047	0
FBGN0010053	0
FBTI0060293	0
FBGN0265045	2040
FBGN0034068	888
FBGN0002791	217
FBGN0261611	2
FBTI0060027	0
FBTR0309596_DF_NRG	0
FBGN0028552	176
FBGN0265338	1
FBTI0060528	0
FBGN0050376	0
FBGN0262391	0
FBGN0004784	0
FBTI0061650	0
FBGN0033382	267
FBTI0063739	4
FBTI0059663	0
FBGN0034265	158
FBGN0262806	0
FBGN0033584	253
FBTI0019917	0
FBTI0062330	0
FBGN0035049	1685
FBGN0050487	0
FBTI0062527	0
FBGN0034612	10
FBTI0060970	0
FBTI0019027	0
FBGN0035024	740
FBTR0304316_DF_NRG	0
FBGN0010385	2
FBTI0060544	1
FBTR0304354_DF_NRG	0
FBTI0064080	0
FBGN0050114	0
FBGN0011296	1
FBTI0059973	0
FBGN0033196	1181
FBTI0064304	0
FBGN0034060	1104
FBTI0018878	0
FBGN0086757	446
FBGN0034001	69
FBGN0266633	1
FBGN0034697	739
FBTI0060102	0
FBGN0034579	56
FBGN0266972	0
FBGN0034741	19
FBTI0059704	167
FBGN0054029	0
FBTI0059802	1
FBGN0264328	0
FBTI0059809	0
FBTI0061216	0
FBTI0059975	0
FBTI0063791	0
FBGN0086356	1259
FBTI0061683	1
FBTI0061122	0
FBGN0265311	1
FBGN0266889	9
FBTI0060498	0
FBGN0053427	0
FBGN0033079	272
FBGN0015584	0
FBTI0018956	75
FBGN0003254	1
FBGN0262441	0
FBGN0054045	0
FBGN0039994	350
FBTI0059693	0
FBTR0304358_DF_NRG	0
FBTI0062500	0
FBTI0061828	0
FBGN0033874	2
FBTI0064310	0
FBGN0033327	0
FBTI0061459	0
FBGN0034271	287
FBTI0063698	4
FBGN0033915	688
FBGN0033931	1
FBGN0267025	0
FBTI0063859	0
FBGN0003009	0
FBGN0034802	4034
FBTR0309715_DF_NRG	0
FBGN0085234	1
FBGN0040465	20
FBGN0034545	0
FBGN0033917	22
FBGN0034487	1
FBGN0263102	2708
FBGN0053389	0
FBGN0264679	9
FBGN0034467	4
FBGN0050081	30
FBTI0063681	0
FBGN0261596	12736
FBGN0086904	5504
FBGN0001133	308
FBTI0059884	0
FBTI0060308	0
FBGN0034965	48
FBTI0060074	0
FBTI0060887	0
FBTI0060878	0
FBTI0019907	2
FBGN0266010	0
FBGN0035060	1731
FBTI0060784	0
FBGN0050411	0
FBGN0034463	0
FBTI0063841	0
FBGN0264505	0
FBTI0059774	0
FBGN0287620	168
FBGN0263031	0
FBGN0042086	0
FBGN0034461	0
FBGN0034325	5
FBGN0083017	0
FBGN0011884	0
FBGN0082993	0
FBTI0061734	0
FBGN0053372	0
FBGN0265859	0
FBTI0059662	0
FBTI0060602	1
FBGN0267028	6
FBGN0033005	573
FBTI0062432	8
FBGN0053474	0
FBTI0059804	0
FBGN0050147	787
FBGN0034199	62
FBGN0026389	0
FBGN0026741	121
FBGN0034566	0
FBTI0062319	0
FBGN0034247	1
FBTI0060153	0
FBGN0259979	759
FBGN0263613	0
FBGN0050460	352
FBGN0053418	0
FBTI0061530	2
FBGN0053353	0
FBGN0053477	0
FBGN0263324	0
FBTI0064309	0
FBGN0265098	0
FBTR0304286_DF_NRG	0
FBGN0033117	146
FBGN0053447	0
FBTI0062288	0
FBTI0018914	2
FBTI0062582	5
FBGN0025830	276
FBGN0262619	466
FBGN0263336	102
FBGN0050051	46
FBGN0034464	0
FBGN0033324	0
FBGN0034716	1
FBGN0034173	1
FBGN0050496	163
FBTI0018977	0
FBGN0027504	993
FBGN0265363	0
FBGN0000241	3
FBGN0034693	5
FBTI0060996	0
FBGN0262595	0
FBGN0050106	1
FBTI0062368	1
FBGN0033185	192
FBGN0015039	0
FBGN0003082	306
FBTI0064277	0
FBGN0035084	126
FBTI0018923	0
FBGN0050423	632
FBGN0266186	483
FBTI0063183	0
FBGN0027580	1194
FBTI0019985	0
FBGN0034417	143
FBGN0033308	31
FBGN0053361	0
FBTI0060794	0
RR48400_TRANSPOSABLE_ELEMENT	9
FBTI0019978	0
FBGN0050334	1
FBGN0266854	0
FBGN0028496	1
FBGN0033422	0
FBGN0085254	0
FBGN0033549	30
FBGN0265103	0
FBTI0060885	0
FBGN0004364	62
FBGN0029506	5814
FBGN0266580	2385
FBGN0050378	2
FBGN0263473	0
FBGN0263032	0
FBGN0011936	0
FBGN0033691	58
FBGN0034142	452
FBGN0034383	0
FBTI0059726	0
FBGN0010516	1291
FBGN0050201	0
RR48383_TRANSPOSABLE_ELEMENT	6
FBGN0035026	360
FBGN0034371	501
FBGN0033388	120
FBGN0050183	232
FBGN0050020	890
FBGN0005638	3
FBTI0060325	0
FBTI0061464	0
FBGN0022382	546
FBGN0050156	99
FBGN0263576	0
FBGN0033815	1
FBTI0060576	0
FBGN0265487	1157
FBGN0034943	2
FBTI0060849	0
FBTI0059865	1
FBTI0061113	0
FBTI0060853	0
FBGN0033486	628
FBGN0266857	0
FBGN0265177	75
FBGN0050316	0
FBGN0266812	0
FBTR0304376_DF_NRG	0
FBTI0060387	201
FBGN0034958	575
FBGN0053519	154
FBGN0000615	186
FBGN0027585	54
FBGN0034181	814
FBGN0053354	0
FBTI0061642	0
FBGN0034707	257
FBGN0015524	0
FBGN0264358	0
FBGN0264337	0
FBGN0020372	28
FBGN0050495	0
FBGN0035078	3
FBGN0033207	1
FBTR0304348_DF_NRG	0
FBGN0035001	6318
FBGN0050338	32
FBTI0061697	0
FBGN0040780	11
FBGN0033463	1138
FBTI0063048	0
FBTI0062429	0
FBGN0286939	0
FBTI0019974	0
FBGN0035009	0
FBTI0060591	0
FBTI0018942	0
FBTI0018881	0
FBTI0061260	0
FBTI0060011	9
FBTI0060527	0
FBTI0062390	1
FBGN0083006	2
FBTI0062470	0
FBGN0010109	0
FBGN0033582	1
FBGN0050196	5
FBGN0034317	0
FBGN0259729	0
FBGN0266804	0
FBGN0262563	20
FBTI0061120	0
FBGN0035028	250
FBGN0260455	0
FBGN0027607	1431
FBGN0035065	169
FBTI0019928	0
FBTI0061255	0
FBGN0034602	10
FBGN0265632	5
FBTI0062375	2
FBTI0060975	6
FBTI0061242	0
FBGN0050151	0
FBGN0003062	1725
FBTI0060080	0
FBGN0263593	1563
FBTR0304181_DF_NRG	0
FBGN0263629	0
FBGN0287214	0
FBGN0263077	1179
FBTI0063181	0
FBGN0265635	0
FBTI0061106	0
FBTI0062363	0
FBGN0050354	0
FBGN0033698	792
FBGN0033136	0
FBGN0034110	995
FBGN0050394	425
FBGN0033982	7
FBGN0043470	0
FBGN0266809	0
FBGN0026754	0
FBGN0265541	0
FBGN0034717	0
FBTI0059684	24
FBGN0085265	0
FBTI0063229	26
RR48321_TRANSPOSABLE_ELEMENT	0
FBGN0050169	123
FBTI0064269	0
FBTI0018902	7
FBTI0063214	1
FBGN0265984	0
FBTI0061743	0
FBGN0034590	1259
FBGN0025832	284
FBTI0063007	1
FBGN0034835	0
FBGN0033061	6
FBTR0309662_DF_NRG	0
FBTI0018871	0
FBGN0265637	15
FBGN0053379	0
FBGN0286070	1111
FBGN0265497	0
FBGN0033919	235
FBGN0033395	0
FBGN0033058	2
FBGN0263849	0
FBTI0061837	0
FBGN0034963	64
FBGN0033347	9
FBGN0033236	528
FBGN0000996	803
FBGN0011880	0
FBGN0033995	125
FBGN0050229	0
FBTI0061844	0
FBGN0050098	0
FBTI0060029	1
FBGN0265444	0
FBGN0284252	1280
FBGN0028408	28
FBGN0034705	94
FBGN0034198	953
FBGN0034308	652
FBGN0034766	0
FBTI0061159	11
FBGN0033467	13
FBTI0061184	0
FBTI0061295	0
FBGN0085231	0
FBGN0016697	614
FBTI0060058	0
FBGN0016059	2060
FBTI0018892	0
FBTI0062587	0
FBGN0033984	397
FBGN0263341	0
FBTI0064119	0
FBGN0020377	1
FBGN0033449	60
FBGN0050381	74
FBGN0035043	0
FBTI0059976	0
FBGN0034867	0
FBGN0034605	5
FBTI0062307	0
FBGN0003175	1557
FBGN0021825	1039
FBGN0033130	5
FBGN0286728	0
FBGN0034094	129
FBGN0033371	4
FBGN0265605	467
FBGN0034523	151
FBGN0265845	0
FBGN0042135	1005
FBTI0018932	0
FBGN0263970	0
FBGN0262966	0
FBGN0053415	0
FBTI0063242	12
FBGN0263472	0
FBGN0263290	5
FBGN0034723	3
FBTI0061264	0
FBGN0034076	7
FBGN0034397	118
FBGN0082970	0
FBGN0050200	0
FBGN0265661	0
FBGN0034360	48
FBGN0053380	0
FBGN0033685	14
FBGN0033259	651
FBTI0064149	0
FBTI0060493	0
FBTI0063129	0
FBTI0060583	0
FBGN0050296	2
FBGN0050410	567
FBTI0064278	0
FBGN0264961	0
FBGN0029507	1060
FBGN0034861	1
FBGN0027783	1064
FBGN0262211	0
FBGN0261990	0
FBGN0033978	118
FBTI0062537	0
FBGN0050295	130
FBGN0262479	0
FBGN0085261	140
FBTI0061612	0
FBTI0019890	0
FBGN0033266	422
FBGN0053147	0
FBGN0050145	0
FBTR0304467_DF_NRG	0
FBGN0033292	65
FBGN0003863	0
FBGN0083123	61
FBGN0285943	0
FBGN0050231	0
FBTI0064268	3
FBGN0034224	0
FBGN0033215	2
FBGN0034793	252
FBTI0063123	0
FBGN0000715	0
FBGN0266420	825
FBGN0045800	74
FBGN0034885	71
FBGN0266525	0
FBGN0034217	55
FBGN0028562	5
FBGN0023171	242
FBGN0259978	633
FBGN0046692	93
FBGN0033688	3855
FBGN0043576	0
FBGN0033755	1029
FBGN0034292	0
FBGN0262948	0
FBGN0034720	0
FBTI0061139	1
FBGN0265862	0
FBTI0062473	0
FBGN0265059	4
FBGN0035089	2
FBGN0259832	27
FBGN0001319	0
FBGN0034622	1
FBGN0050486	0
FBGN0022343	714
FBGN0033453	458
FBGN0265187	3
FBGN0085468	117
FBGN0034871	0
FBTI0061761	0
FBTI0060972	1
FBTI0061437	3
FBTI0060795	0
FBTI0060919	0
FBTI0062360	0
FBTI0061665	0
FBGN0260007	0
FBGN0001147	0
FBTI0060571	2
FBTI0061225	2
FBGN0260761	1
FBGN0033699	16923
FBGN0029147	488
FBTI0060291	0
FBTI0061243	0
FBGN0261564	801
FBGN0027835	5839
FBGN0034113	250
FBTI0061316	0
FBGN0265961	0
FBGN0050357	22
FBGN0033074	12
FBGN0265443	0
FBTI0059831	0
FBTI0019984	0
FBGN0053391	0
FBGN0010470	2642
FBGN0267744	0
FBTI0064078	0
FBGN0033996	221
FBGN0050369	0
FBGN0053349	5
FBGN0034568	5
FBTI0018950	0
FBGN0050350	0
FBGN0033029	1734
FBGN0053367	0
FBGN0262594	1
FBGN0035090	0
FBTI0061620	0
FBGN0013308	0
FBGN0053381	0
FBGN0267955	0
FBGN0263233	0
FBGN0266864	0
FBGN0034541	2
FBGN0262446	0
FBGN0262836	0
FBGN0034049	2444
FBGN0262889	0
FBGN0265983	0
FBGN0003353	81
FBGN0033855	2
FBGN0022288	407
FBGN0033296	3
FBGN0033566	188
FBGN0010114	4
FBGN0033475	132
FBGN0034091	508
FBGN0022160	1318
FBGN0019938	1106
FBGN0050286	7
FBGN0034950	50
FBTI0019954	0
FBGN0015903	437
FBGN0000119	438
FBGN0027054	374
FBGN0033178	667
FBGN0266486	0
FBGN0034742	559
FBTI0060912	0
FBTI0061258	0
FBTI0063177	0
FBGN0050458	1
FBGN0286778	5046
FBTI0061400	0
FBGN0261041	999
FBGN0053410	0
FBTI0019998	0
FBGN0034027	33
FBTR0304258_DF_NRG	0
RR48382_TRANSPOSABLE_ELEMENT	2
FBTI0019019	2
FBGN0033367	6289
FBTI0064236	6
FBTI0062275	0
FBGN0034186	204
FBGN0050212	0
FBTI0061636	8
FBGN0050364	0
FBGN0265576	7
RR48353_TRANSPOSABLE_ELEMENT	0
FBGN0263708	0
FBGN0050105	38
FBTI0064237	0
FBGN0033374	9
FBGN0085638	197
FBGN0082969	0
FBGN0035044	62
FBGN0034307	124
FBTI0061601	0
FBGN0003090	3
FBTI0061714	0
FBTR0304437_DF_NRG	0
FBTI0018925	0
FBGN0259876	1023
FBTI0063028	0
FBGN0025469	146
FBGN0063497	173
FBGN0033250	0
FBGN0262515	2236
FBGN0034310	526
FBGN0034791	260
FBGN0266049	0
FBTI0061715	0
RR48359_TRANSPOSABLE_ELEMENT	0
FBGN0034438	21
FBGN0011227	199
FBGN0034962	395
FBGN0033727	0
FBTI0018908	4
FBGN0085486	0
FBGN0033760	2
FBTI0063702	0
FBGN0003317	693
FBGN0033845	891
FBGN0034839	0
FBGN0004463	411
FBGN0058263	350
FBTR0304445_DF_NRG	0
FBGN0265052	1
FBGN0050091	0
FBGN0259678	11
FBTI0060563	0
FBGN0035091	181
FBTI0018946	5
FBGN0083018	0
FBTI0061070	1
FBGN0050000	356
FBGN0286788	254
FBGN0033273	54
FBGN0034721	0
FBGN0085512	1
FBTI0060511	0
FBGN0034797	61
FBGN0050489	22
FBTI0060267	0
FBTI0063742	2
FBGN0033464	0
FBTI0061456	0
FBGN0033246	5482
FBTI0063262	4
FBGN0263020	0
FBGN0033153	146
FBGN0259718	0
FBGN0034515	0
FBGN0001124	686
FBGN0263443	0
FBGN0266806	0
FBGN0033352	1349
FBGN0266573	0
FBTI0061726	0
FBGN0005631	1226
FBGN0266802	2
FBTI0060510	0
FBGN0024698	1171
FBGN0033128	297
FBGN0262512	269
FBGN0033997	0
FBGN0034489	1
FBGN0263462	1
FBGN0011704	1514
FBTI0060070	0
FBGN0033051	510
FBGN0034856	40
FBGN0034282	1331
FBGN0034681	0
FBTI0019280	2
FBGN0034145	2
FBGN0033322	0
FBGN0034951	188
FBTI0059781	2
FBGN0041236	0
FBGN0022764	3995
FBGN0262102	0
FBGN0053413	0
FBGN0033842	229
FBGN0033092	93
FBGN0267978	3
FBTI0064140	0
FBTI0062574	0
FBGN0033554	21
FBTI0060992	0
FBGN0024234	1315
FBGN0034748	199
FBTI0061182	0
FBTI0060409	0
FBGN0267824	910
FBGN0262901	5
FBGN0250851	0
FBGN0033731	0
FBGN0265343	0
FBGN0266639	2
FBGN0035035	270
FBGN0028669	0
FBGN0265526	0
FBGN0034437	1
FBGN0050344	449
FBGN0034624	0
FBTI0061349	0
FBTI0060500	0
FBGN0034143	0
FBGN0034253	234
FBTI0061241	0
FBGN0013762	192
FBTI0019037	0
FBTI0062396	0
FBGN0003391	645
FBGN0003520	1414
FBGN0033971	228
FBTI0060312	0
FBGN0000037	9
FBTI0062460	0
FBGN0041579	0
FBGN0033846	380
FBGN0034800	56
FBTR0309691_DF_NRG	0
FBGN0034728	1290
FBGN0264089	4841
FBGN0034118	375
FBGN0034368	783
FBTI0061263	0
FBGN0050178	5
FBGN0033806	175
FBGN0261856	0
FBTI0060603	1
FBGN0263864	297
FBGN0263655	5
FBTI0060604	0
FBGN0265843	0
FBGN0053757	12
FBTI0018999	0
FBGN0033677	97
FBGN0262403	0
FBGN0023172	2366
FBGN0029105	1
FBTI0061231	0
FBTR0309584_DF_NRG	0
FBTR0304405_DF_NRG	0
FBGN0026582	250
FBGN0033812	304
FBTI0061794	0
FBGN0063381	0
FBGN0263485	1
FBGN0026176	10
FBGN0034849	214
FBTI0061315	0
FBTI0060830	0
FBGN0265429	0
FBGN0050452	0
FBGN0266855	0
FBTI0063064	1
FBGN0034753	4651
FBGN0011743	1
FBTI0018913	3
FBGN0033063	3
FBGN0034439	0
FBGN0034684	33
FBGN0002571	2
FBTI0019013	0
FBGN0263760	0
FBGN0001220	3586
FBGN0026427	1724
FBGN0034494	2096
FBTI0061656	8
FBGN0011763	1238
FBGN0053396	0
FBGN0028741	0
FBTI0062401	0
FBTI0018966	0
FBGN0034225	0
FBGN0085786	23
FBTR0472803_DF_NRG	0
FBTI0063126	4
FBGN0260763	3
FBGN0050192	0
FBGN0010501	140
FBTI0064100	0
FBGN0259707	11
FBGN0033461	1
FBGN0033183	630
FBGN0053376	0
FBGN0011909	0
FBGN0015247	1173
FBTI0061262	2
FBTI0060920	0
FBTI0061344	6
RR48408_TRANSPOSABLE_ELEMENT	0
FBGN0065059	0
FBGN0011932	0
FBGN0003274	14573
FBGN0034471	0
FBTI0062541	0
FBGN0033628	1
FBTI0061518	0
FBTI0062471	0
FBGN0286931	0
FBTI0063115	0
FBGN0000079	184
FBGN0265962	3
FBGN0034662	4
FBTI0018957	0
FBGN0027581	2
FBGN0025336	342
FBGN0013764	739
FBGN0033010	166
FBGN0287618	0
FBGN0063494	785
FBGN0034007	3
FBGN0034011	29
FBGN0053424	0
FBTI0059732	0
FBGN0085434	423
FBTI0061728	0
FBTI0064302	0
FBGN0265614	0
FBGN0034923	237
FBGN0050404	411
FBTI0061109	0
FBGN0265356	1
FBGN0034191	79
FBGN0033442	1
FBTI0063810	0
FBTI0063989	0
FBGN0086027	0
FBGN0050177	0
FBTI0018997	0
FBGN0265935	1353
FBTI0059661	0
FBGN0034293	0
FBTI0060619	0
FBTI0063139	1
FBGN0261975	1650
FBGN0034763	275
FBTI0061505	0
FBTI0061279	0
FBGN0012042	3
FBGN0034537	315
FBGN0042198	0
FBGN0033556	148
FBGN0053384	0
FBGN0011889	0
FBGN0053475	0
FBGN0027506	342
FBGN0053394	0
FBTI0060075	1
FBGN0266380	0
FBGN0034900	0
FBGN0035011	0
FBTI0061932	0
FBGN0085248	1
FBTI0059768	3
FBTI0060968	0
FBGN0034636	22
FBGN0033657	4
FBTI0062309	0
FBTI0019016	0
RR41928_TRANSPOSABLE_ELEMENT	4
FBGN0034196	0
FBGN0267659	0
FBGN0033093	25
FBGN0266729	0
FBTI0062398	4
FBTI0060872	2
FBGN0033096	1
FBTI0059887	0
FBGN0033574	2
FBGN0033052	2772
FBTI0018969	62
FBGN0033460	1710
FBTR0304257_DF_NRG	0
FBGN0013467	0
FBGN0033277	21
FBTI0064257	0
FBGN0086350	96
FBTI0063116	0
FBTI0063025	0
FBTI0064244	0
FBGN0265312	3
FBGN0015268	336
FBGN0053377	0
FBTI0061240	1
FBGN0034382	1
FBGN0262547	0
FBTI0061280	0
FBGN0040294	453
FBTR0472822_DF_NRG	0
FBGN0050343	2
FBGN0033948	103
FBTI0064306	0
FBGN0061362	0
FBGN0053414	0
FBTI0063787	0
FBTI0060130	0
FBGN0066084	7075
FBGN0053419	0
FBGN0261394	962
FBGN0084008	3
FBGN0263109	1
FBGN0028579	389
FBTI0060854	6
FBGN0286920	0
RR41347_TRANSPOSABLE_ELEMENT	0
FBGN0034519	0
FBGN0046297	0
FBGN0034507	0
FBGN0033515	0
FBTR0309579_DF_NRG	0
FBGN0262583	1
FBTI0059731	2
FBGN0053198	91
FBGN0011931	0
FBGN0265914	0
FBTI0018948	1
FBGN0027360	0
FBGN0011921	0
FBGN0013732	70
FBTI0061823	0
FBGN0085237	0
FBGN0000253	5417
FBGN0085398	0
FBGN0033994	85
FBTI0018880	0
FBGN0053758	2
FBGN0034175	27
FBGN0266762	5
FBTR0472930_DF_NRG	0
FBTI0061326	0
FBGN0266852	0
FBGN0021895	1169
FBTI0060261	0
FBGN0284245	128739
FBGN0033112	1
FBGN0011812	0
FBGN0262300	0
FBGN0033648	0
FBGN0034884	0
FBGN0053430	0
RR48355_TRANSPOSABLE_ELEMENT	59
FBTI0061253	3
FBGN0034827	0
FBGN0053393	0
FBGN0020506	0
FBTI0062320	0
FBTI0061236	0
FBTI0061205	0
FBGN0053416	0
FBGN0033497	0
FBGN0050342	316
FBGN0034485	0
FBGN0085252	0
FBTI0061465	1
FBTI0018884	0
FBTI0060223	0
FBGN0033159	2769
FBGN0034372	0
FBGN0033365	3
FBGN0250827	1
RR48313_TRANSPOSABLE_ELEMENT	0
FBGN0034546	0
FBTI0063136	1
FBTI0060909	0
FBTI0060096	0
FBGN0053360	0
FBGN0050265	0
FBTR0309748_DF_NRG	0
FBTR0304531_DF_NRG	0
FBTI0060592	0
FBTI0062466	0
FBTR0304447_DF_NRG	0
FBGN0033819	0
FBGN0286511	495
FBGN0266577	2
FBTI0061485	0
FBGN0266856	0
FBTI0059994	0
FBTI0060839	0
FBGN0267428	2
FBGN0034829	0
FBGN0259112	23
FBTI0060363	60
FBGN0033275	1
FBGN0010622	136
FBGN0033089	87
FBGN0050090	273
FBTI0063142	0
FBTI0062392	1
FBGN0265979	0
FBGN0053397	0
FBGN0033751	707
FBGN0034902	212
FBGN0020930	441
FBGN0082930	0
FBGN0262215	0
FBGN0035019	3
FBGN0285949	12866
FBTI0018998	0
RR48401_TRANSPOSABLE_ELEMENT	6
FBGN0085245	3
FBGN0033734	234
FBGN0264294	915
FBTI0018984	8
FBGN0265105	0
FBTI0064011	0
FBGN0063386	0
FBGN0050509	1
FBGN0069056	8
FBGN0053530	0
FBGN0011885	0
FBGN0034744	615
FBGN0283428	2
FBGN0263121	1
